# time model 
2455116.391726 -0.000452 
2455117.323024 -0.000743 
2455118.254322 -0.000741 
2455119.185620 -0.000473 
2455120.116918 -0.000253 
2455121.048216 -0.000425 
2455121.979513 -0.001030 
2455122.910811 -0.001686 
2455123.842109 -0.001832 
2455124.773407 -0.001161 
2455125.704705 0.000096 
2455126.636003 0.001297 
2455127.567301 0.001854 
2455128.498598 0.001681 
2455129.429896 0.001266 
2455130.361194 0.001287 
2455131.292492 0.002070 
2455132.223790 0.003319 
2455133.155088 0.004337 
2455134.086386 0.004550 
2455135.017683 0.003921 
2455135.948981 0.002920 
2455136.880279 0.002100 
2455137.811577 0.001653 
2455138.742875 0.001321 
2455139.674173 0.000715 
2455140.605470 -0.000272 
2455141.536768 -0.001348 
2455142.468066 -0.002115 
2455143.399364 -0.002513 
2455144.330662 -0.002957 
2455145.261960 -0.004004 
2455146.193258 -0.005783 
2455147.124555 -0.007703 
2455148.055853 -0.008758 
2455148.987151 -0.008255 
2455149.918449 -0.006377 
2455150.849747 -0.004106 
2455151.781045 -0.002490 
2455152.712343 -0.001821 
2455153.643640 -0.001396 
2455154.574938 -0.000082 
2455155.506236 0.002734 
2455156.437534 0.006558 
2455157.368832 0.010051 
2455158.300130 0.011924 
2455159.231427 0.011772 
2455160.162725 0.010193 
2455161.094023 0.008182 
2455162.025321 0.006334 
2455162.956619 0.004552 
2455163.887917 0.002430 
2455164.819215 -0.000118 
2455165.750512 -0.002637 
2455166.681810 -0.004573 
2455167.613108 -0.005960 
2455168.544406 -0.007635 
2455169.475704 -0.010646 
2455170.407002 -0.015238 
2455171.338300 -0.020319 
2455172.269597 -0.023981 
2455173.200895 -0.024799 
2455174.132193 -0.022922 
2455175.063491 -0.019985 
2455175.994789 -0.017827 
2455176.926087 -0.016965 
2455177.857384 -0.016079 
2455178.788682 -0.012998 
2455179.719980 -0.006475 
2455180.651278 0.002621 
2455181.582576 0.011678 
2455182.513874 0.017978 
2455183.445172 0.020333 
2455184.376469 0.019479 
2455185.307767 0.017053 
2455186.239065 0.014129 
2455187.170363 0.010609 
2455188.101661 0.005903 
2455189.032959 0.000118 
2455189.964257 -0.005512 
2455190.895554 -0.009517 
2455191.826852 -0.011698 
2455192.758150 -0.013770 
2455193.689448 -0.018305 
2455194.620746 -0.026596 
2455195.552044 -0.037186 
2455196.483342 -0.046462 
2455197.414639 -0.051112 
2455198.345937 -0.050589 
2455199.277235 -0.047531 
2455200.208533 -0.045626 
2455201.139831 -0.046486 
2455202.071129 -0.048047 
2455203.002426 -0.045912 
2455203.933724 -0.036728 
2455204.865022 -0.020999 
2455205.796320 -0.003121 
2455206.727618 0.011405 
2455207.658916 0.019402 
2455208.590214 0.021445 
2455209.521511 0.020371 
2455210.452809 0.018377 
2455211.384107 0.015296 
2455212.315405 0.009478 
2455213.246703 0.000294 
2455214.178001 -0.010235 
2455215.109299 -0.018481 
2455216.040596 -0.022236 
2455216.971894 -0.023097 
2455217.903192 -0.025803 
2455218.834490 -0.034663 
2455219.765788 -0.049795 
2455220.697086 -0.066422 
2455221.628383 -0.078128 
2455222.559681 -0.081687 
2455223.490979 -0.079573 
2455224.422277 -0.077911 
2455225.353575 -0.081299 
2455226.284873 -0.088600 
2455227.216171 -0.093229 
2455228.147468 -0.087914 
2455229.078766 -0.070337 
2455230.010064 -0.045225 
2455230.941362 -0.021263 
2455231.872660 -0.005317 
2455232.803958 0.001516 
2455233.735256 0.003123 
2455234.666553 0.003929 
2455235.597851 0.004806 
2455236.529149 0.002842 
2455237.460447 -0.005038 
2455238.391745 -0.018069 
2455239.323043 -0.031115 
2455240.254340 -0.038425 
2455241.185638 -0.038585 
2455242.116936 -0.036265 
2455243.048234 -0.038892 
2455243.979532 -0.050700 
2455244.910830 -0.069047 
2455245.842128 -0.086228 
2455246.773425 -0.095523 
2455247.704723 -0.096574 
2455248.636021 -0.095578 
2455249.567319 -0.099953 
2455250.498617 -0.111744 
2455251.429915 -0.125218 
2455252.361213 -0.130756 
2455253.292510 -0.122068 
2455254.223808 -0.101029 
2455255.155106 -0.076354 
2455256.086404 -0.057320 
2455257.017702 -0.047618 
2455257.949000 -0.044097 
2455258.880298 -0.040946 
2455259.811595 -0.035391 
2455260.742893 -0.029986 
2455261.674191 -0.029739 
2455262.605489 -0.036874 
2455263.536787 -0.048022 
2455264.468085 -0.056416 
2455265.399382 -0.057259 
2455266.330680 -0.051632 
2455267.261978 -0.045587 
2455268.193276 -0.045199 
2455269.124574 -0.051821 
2455270.055872 -0.061501 
2455270.987170 -0.068885 
2455271.918467 -0.072047 
2455272.849765 -0.074000 
2455273.781063 -0.079640 
2455274.712361 -0.090929 
2455275.643659 -0.104621 
2455276.574957 -0.114578 
2455277.506255 -0.116647 
2455278.437552 -0.111884 
2455279.368850 -0.105384 
2455280.300148 -0.101872 
2455281.231446 -0.101950 
2455282.162744 -0.102168 
2455283.094042 -0.098616 
2455284.025339 -0.090654 
2455284.956637 -0.081467 
2455285.887935 -0.075131 
2455286.819233 -0.073061 
2455287.750531 -0.073072 
2455288.681829 -0.071701 
2455289.613127 -0.067315 
2455290.544424 -0.060953 
2455291.475722 -0.054272 
2455292.407020 -0.047055 
2455293.338318 -0.037276 
2455294.269616 -0.024114 
2455295.200914 -0.010847 
2455296.132212 -0.004000 
2455297.063509 -0.008330 
2455297.994807 -0.021620 
2455298.926105 -0.034520 
2455299.857403 -0.036954 
2455300.788701 -0.026678 
2455301.719999 -0.012690 
2455302.651297 -0.009596 
2455303.582594 -0.026412 
2455304.513892 -0.058617 
2455305.445190 -0.090397 
2455306.376488 -0.105988 
2455307.307786 -0.101270 
2455308.239084 -0.086107 
2455309.170381 -0.075419 
2455310.101679 -0.076536 
2455311.032977 -0.083715 
2455311.964275 -0.084563 
2455312.895573 -0.072513 
2455313.826871 -0.053802 
2455314.758169 -0.042014 
2455315.689466 -0.044622 
2455316.620764 -0.054041 
2455317.552062 -0.052668 
2455318.483360 -0.029013 
2455319.414658 0.009031 
2455320.345956 0.037130 
2455321.277254 0.033770 
2455322.208551 0.000855 
2455323.139849 -0.032888 
2455324.071147 -0.031527 
2455325.002445 0.019074 
2455325.933743 0.096371 
2455326.865041 0.154508 
2455327.796338 0.157711 
2455328.727636 0.108128 
2455329.658934 0.045344 
2455330.590232 0.016675 
2455331.521530 0.041164 
2455332.452828 0.095918 
2455333.384126 0.135702 
2455334.315423 0.129543 
2455335.246721 0.084125 
2455336.178019 0.035026 
2455337.109317 0.014201 
2455338.040615 0.022371 
2455338.971913 0.030466 
2455339.903211 0.008501 
2455340.834508 -0.044521 
2455341.765806 -0.097824 
2455342.697104 -0.117337 
2455343.628402 -0.100529 
2455344.559700 -0.084438 
2455345.490998 -0.115552 
2455346.422295 -0.204544 
2455347.353593 -0.305703 
2455348.284891 -0.343601 
2455349.216189 -0.270153 
2455350.147487 -0.106761 
2455351.078785 0.065645 
2455352.010083 0.165111 
2455352.941380 0.171282 
2455353.872678 0.141441 
2455354.803976 0.164933 
2455355.735274 0.290637 
2455356.666572 0.485037 
2455357.597870 0.654618 
2455358.529168 0.714509 
2455359.460465 0.648160 
2455360.391763 0.511322 
2455361.323061 0.380555 
2455362.254359 0.292137 
2455363.185657 0.222883 
2455364.116955 0.125555 
2455365.048253 -0.017380 
2455365.979550 -0.173637 
2455366.910848 -0.294617 
2455367.842146 -0.370964 
2455368.773444 -0.454451 
2455369.704742 -0.617795 
2455370.636040 -0.881156 
2455371.567337 -1.170421 
2455372.498635 -1.352381 
2455373.429933 -1.328174 
2455374.361231 -1.112005 
2455375.292529 -0.826473 
2455376.223827 -0.610389 
2455377.155125 -0.508632 
2455378.086422 -0.433865 
2455379.017720 -0.235860 
2455379.949018 0.172543 
2455380.880316 0.732153 
2455381.811614 1.264152 
2455382.742912 1.586608 
2455383.674210 1.629169 
2455384.605507 1.458507 
2455385.536805 1.202893 
2455386.468103 0.946983 
2455387.399401 0.686979 
2455388.330699 0.376542 
2455389.261997 0.009163 
2455390.193294 -0.350338 
2455391.124592 -0.622752 
2455392.055890 -0.808698 
2455392.987188 -1.023307 
2455393.918486 -1.419191 
2455394.849784 -2.047093 
2455395.781082 -2.772728 
2455396.712379 -3.336873 
2455397.643677 -3.530381 
2455398.574975 -3.350813 
2455399.506273 -3.007080 
2455400.437571 -2.753781 
2455401.368869 -2.678627 
2455402.300167 -2.615479 
2455403.231464 -2.263536 
2455404.162762 -1.428763 
2455405.094060 -0.200343 
2455406.025358 1.078821 
2455406.956656 2.026438 
2455407.887954 2.452689 
2455408.819251 2.433263 
2455409.750549 2.182759 
2455410.681847 1.852987 
2455411.613145 1.434875 
2455412.544443 0.839826 
2455413.475741 0.067550 
2455414.407039 -0.716119 
2455415.338336 -1.287333 
2455416.269634 -1.576181 
2455417.200932 -1.784583 
2455418.132230 -2.272070 
2455419.063528 -3.268909 
2455419.994826 -4.644532 
2455420.926124 -5.942911 
2455421.857421 -6.690306 
2455422.788719 -6.747133 
2455423.720017 -6.415369 
2455424.651315 -6.193030 
2455425.582613 -6.353423 
2455426.513911 -6.684656 
2455427.445209 -6.613818 
2455428.376506 -5.638077 
2455429.307804 -3.733365 
2455430.239102 -1.419648 
2455431.170400 0.569776 
2455432.101698 1.754650 
2455433.032996 2.148872 
2455433.964293 2.109988 
2455434.895591 1.957151 
2455435.826889 1.700716 
2455436.758187 1.111868 
2455437.689485 0.048362 
2455438.620783 -1.284712 
2455439.552081 -2.409966 
2455440.483378 -2.957519 
2455441.414676 -3.025613 
2455442.345974 -3.179128 
2455443.277272 -4.034240 
2455444.208570 -5.741860 
2455445.139868 -7.803549 
2455446.071166 -9.406819 
2455447.002463 -10.039509 
2455447.933761 -9.890046 
2455448.865059 -9.688461 
2455449.796357 -10.089704 
2455450.727655 -11.086008 
2455451.658953 -11.934130 
2455452.590250 -11.681842 
2455453.521548 -9.894925 
2455454.452846 -7.016427 
2455455.384144 -4.078399 
2455456.315442 -2.000699 
2455457.246740 -1.031542 
2455458.178038 -0.749559 
2455459.109335 -0.574209 
2455460.040633 -0.318120 
2455460.971931 -0.305859 
2455461.903229 -0.979483 
2455462.834527 -2.368488 
2455463.765825 -3.924799 
2455464.697123 -4.903606 
2455465.628420 -4.982207 
2455466.559718 -4.577019 
2455467.491016 -4.554347 
2455468.422314 -5.543342 
2455469.353612 -7.413615 
2455470.284910 -9.363861 
2455471.216207 -10.565765 
2455472.147505 -10.836749 
2455473.078803 -10.776996 
2455474.010101 -11.243307 
2455474.941399 -12.585907 
2455475.872697 -14.281057 
2455476.803995 -15.274862 
2455477.735292 -14.772083 
2455478.666590 -12.840231 
2455479.597888 -10.353569 
2455480.529186 -8.341417 
2455481.460484 -7.278972 
2455482.391782 -6.878183 
2455483.323080 -6.498950 
2455484.254377 -5.785878 
2455485.185675 -4.975843 
2455486.116973 -4.635880 
2455487.048271 -5.094466 
2455487.979569 -6.084192 
2455488.910867 -6.912705 
2455489.842165 -7.009135 
2455490.773462 -6.369627 
2455491.704760 -5.526153 
2455492.636058 -5.086940 
2455493.567356 -5.262838 
2455494.498654 -5.782501 
2455495.429952 -6.233991 
2455496.361249 -6.488904 
2455497.292547 -6.810204 
2455498.223845 -7.556346 
2455499.155143 -8.777169 
2455500.086441 -10.096724 
2455501.017739 -11.005773 
2455501.949037 -11.298356 
2455502.880334 -11.245808 
2455503.811632 -11.339893 
2455504.742930 -11.835283 
2455505.674228 -12.509144 
2455506.605526 -12.855886 
2455507.536824 -12.535032 
2455508.468122 -11.661967 
2455509.399419 -10.685702 
2455510.330717 -9.986031 
2455511.262015 -9.576328 
2455512.193313 -9.178036 
2455513.124611 -8.560204 
2455514.055909 -7.778263 
2455514.987206 -7.058104 
2455515.918504 -6.448811 
2455516.849802 -5.636171 
