# time Tc_folded Tref_folded model model_err 
59325.801227 0.000000 0.000000     9.381493     2.464350 
59325.833009 0.000000 0.000000     9.868267     2.465330 
59325.864791 0.000000 0.000000    10.358987     2.466285 
59325.896573 0.000000 0.000000    10.853002     2.467214 
59325.928355 0.000000 0.000000    11.349646     2.468115 
59325.960137 0.000000 0.000000    11.848242     2.468987 
59325.991919 0.000000 0.000000    12.348099     2.469827 
59326.023701 0.000000 0.000000    12.848513     2.470635 
59326.055483 0.000000 0.000000    13.348772     2.471408 
59326.087265 0.000000 0.000000    13.848151     2.472146 
59326.119047 0.000000 0.000000    14.345917     2.472847 
59326.150829 0.000000 0.000000    14.841331     2.473509 
59326.182611 0.000000 0.000000    15.333644     2.474132 
59326.214393 0.000000 0.000000    15.822102     2.474715 
59326.246175 0.000000 0.000000    16.305946     2.475256 
59326.277957 0.000000 0.000000    16.784412     2.475754 
59326.309739 0.000000 0.000000    17.256734     2.476208 
59326.341521 0.000000 0.000000    17.722144     2.476618 
59326.373303 0.000000 0.000000    18.179872     2.476983 
59326.405085 0.000000 0.000000    18.629149     2.477302 
59326.436867 0.000000 0.000000    19.069205     2.477574 
59326.468649 0.000000 0.000000    19.499275     2.477798 
59326.500431 0.000000 0.000000    19.918596     2.477975 
59326.532213 0.000000 0.000000    20.326408     2.478104 
59326.563995 0.000000 0.000000    20.721957     2.478184 
59326.595777 0.000000 0.000000    21.104497     2.478215 
59326.627559 0.000000 0.000000    21.473287     2.478197 
59326.659341 0.000000 0.000000    21.827596     2.478129 
59326.691123 0.000000 0.000000    22.166703     2.478012 
59326.722905 0.000000 0.000000    22.489894     2.477845 
59326.754687 0.000000 0.000000    22.796472     2.477628 
59326.786469 0.000000 0.000000    23.085748     2.477363 
59326.818251 0.000000 0.000000    23.357049     2.477047 
59326.850033 0.000000 0.000000    23.609715     2.476683 
59326.881815 0.000000 0.000000    23.843104     2.476270 
59326.913597 0.000000 0.000000    24.056588     2.475808 
59326.945379 0.000000 0.000000    24.249558     2.475299 
59326.977161 0.000000 0.000000    24.421423     2.474741 
59327.008943 0.000000 0.000000    24.571610     2.474137 
59327.040725 0.000000 0.000000    24.699568     2.473486 
59327.072507 0.000000 0.000000    24.804767     2.472790 
59327.104289 0.000000 0.000000    24.886697     2.472049 
59327.136071 0.000000 0.000000    24.944872     2.471263 
59327.167853 0.000000 0.000000    24.978830     2.470435 
59327.199635 0.000000 0.000000    24.988133     2.469564 
59327.231417 0.000000 0.000000    24.972366     2.468653 
59327.263199 0.000000 0.000000    24.931141     2.467701 
59327.294981 0.000000 0.000000    24.864097     2.466711 
59327.326763 0.000000 0.000000    24.770899     2.465684 
59327.358545 0.000000 0.000000    24.651240     2.464621 
59327.390327 0.000000 0.000000    24.504839     2.463523 
59327.422109 0.000000 0.000000    24.331447     2.462393 
59327.453891 0.000000 0.000000    24.130841     2.461232 
59327.485673 0.000000 0.000000    23.902830     2.460042 
59327.517455 0.000000 0.000000    23.647251     2.458824 
59327.549237 0.000000 0.000000    23.363971     2.457581 
59327.581019 0.000000 0.000000    23.052890     2.456315 
59327.612801 0.000000 0.000000    22.713937     2.455028 
59327.644583 0.000000 0.000000    22.347073     2.453722 
59327.676365 0.000000 0.000000    21.952289     2.452400 
59327.708147 0.000000 0.000000    21.529610     2.451064 
59327.739929 0.000000 0.000000    21.079091     2.449717 
59327.771711 0.000000 0.000000    20.600818     2.448361 
59327.803493 0.000000 0.000000    20.094912     2.447000 
59327.835275 0.000000 0.000000    19.561523     2.445637 
59327.867057 0.000000 0.000000    19.000833     2.444273 
59327.898839 0.000000 0.000000    18.413057     2.442914 
59327.930621 0.000000 0.000000    17.798442     2.441561 
59327.962402 0.000000 0.000000    17.157265     2.440218 
59327.994184 0.000000 0.000000    16.489835     2.438888 
59328.025966 0.000000 0.000000    15.796493     2.437575 
59328.057748 0.000000 0.000000    15.077608     2.436283 
59328.089530 0.000000 0.000000    14.333583     2.435016 
59328.121312 0.000000 0.000000    13.564849     2.433775 
59328.153094 0.000000 0.000000    12.771867     2.432567 
59328.184876 0.000000 0.000000    11.955127     2.431394 
59328.216658 0.000000 0.000000    11.115150     2.430260 
59328.248440 0.000000 0.000000    10.252481     2.429169 
59328.280222 0.000000 0.000000     9.367698     2.428126 
59328.312004 0.000000 0.000000     8.461402     2.427133 
59328.343786 0.000000 0.000000     7.534221     2.426195 
59328.375568 0.000000 0.000000     6.586812     2.425315 
59328.407350 0.000000 0.000000     5.619854     2.424498 
59328.439132 0.000000 0.000000     4.634051     2.423747 
59328.470914 0.000000 0.000000     3.630131     2.423066 
59328.502696 0.000000 0.000000     2.608846     2.422458 
59328.534478 0.000000 0.000000     1.570968     2.421927 
59328.566260 0.000000 0.000000     0.517293     2.421476 
59328.598042 0.000000 0.000000    -0.551367     2.421109 
59328.629824 0.000000 0.000000    -1.634176     2.420828 
59328.661606 0.000000 0.000000    -2.730283     2.420636 
59328.693388 0.000000 0.000000    -3.838816     2.420537 
59328.725170 0.000000 0.000000    -4.958890     2.420532 
59328.756952 0.000000 0.000000    -6.089603     2.420624 
59328.788734 0.000000 0.000000    -7.230038     2.420815 
59328.820516 0.000000 0.000000    -8.379266     2.421106 
59328.852298 0.000000 0.000000    -9.536342     2.421500 
59328.884080 0.000000 0.000000   -10.700315     2.421996 
59328.915862 0.000000 0.000000   -11.870219     2.422597 
59328.947644 0.000000 0.000000   -13.045082     2.423303 
59328.979426 0.000000 0.000000   -14.223923     2.424113 
59329.011208 0.000000 0.000000   -15.405754     2.425028 
