# time Tc_folded Tref_folded model 
59298.850101 -10.644118 0.355018     1.612759
59298.881883 -10.612336 0.355589     1.609111
59298.913665 -10.580554 0.356161     1.605449
59298.945447 -10.548772 0.356733     1.601773
59298.977229 -10.516990 0.357305     1.598083
59299.009011 -10.485208 0.357876     1.594380
59299.040793 -10.453426 0.358448     1.590663
59299.072575 -10.421644 0.359020     1.586932
59299.104357 -10.389862 0.359592     1.583187
59299.136139 -10.358080 0.360164     1.579429
59299.167921 -10.326298 0.360735     1.575657
59299.199703 -10.294516 0.361307     1.571871
59299.231485 -10.262734 0.361879     1.568072
59299.263267 -10.230952 0.362451     1.564259
59299.295049 -10.199170 0.363023     1.560432
59299.326831 -10.167388 0.363594     1.556592
59299.358613 -10.135606 0.364166     1.552739
59299.390395 -10.103824 0.364738     1.548871
59299.422177 -10.072042 0.365310     1.544990
59299.453959 -10.040260 0.365882     1.541096
59299.485741 -10.008478 0.366453     1.537188
59299.517523 -9.976696 0.367025     1.533267
59299.549305 -9.944914 0.367597     1.529332
59299.581087 -9.913132 0.368169     1.525384
59299.612869 -9.881350 0.368741     1.521422
59299.644651 -9.849568 0.369312     1.517447
59299.676433 -9.817786 0.369884     1.513459
59299.708215 -9.786004 0.370456     1.509457
59299.739997 -9.754222 0.371028     1.505442
59299.771779 -9.722440 0.371600     1.501413
59299.803561 -9.690658 0.372171     1.497371
59299.835343 -9.658876 0.372743     1.493316
59299.867125 -9.627094 0.373315     1.489247
59299.898907 -9.595312 0.373887     1.485166
59299.930689 -9.563530 0.374458     1.481071
59299.962471 -9.531748 0.375030     1.476962
59299.994253 -9.499966 0.375602     1.472841
59300.026035 -9.468184 0.376174     1.468706
59300.057817 -9.436402 0.376746     1.464558
59300.089599 -9.404620 0.377317     1.460397
59300.121381 -9.372838 0.377889     1.456223
59300.153163 -9.341056 0.378461     1.452036
59300.184945 -9.309274 0.379033     1.447835
59300.216727 -9.277492 0.379605     1.443622
59300.248509 -9.245710 0.380176     1.439395
59300.280291 -9.213928 0.380748     1.435155
59300.312073 -9.182146 0.381320     1.430902
59300.343855 -9.150364 0.381892     1.426637
59300.375637 -9.118582 0.382464     1.422358
59300.407419 -9.086800 0.383035     1.418066
59300.439201 -9.055018 0.383607     1.413761
59300.470983 -9.023236 0.384179     1.409443
59300.502765 -8.991454 0.384751     1.405113
59300.534547 -8.959672 0.385323     1.400769
59300.566329 -8.927890 0.385894     1.396412
59300.598111 -8.896108 0.386466     1.392043
59300.629893 -8.864326 0.387038     1.387660
59300.661675 -8.832544 0.387610     1.383265
59300.693457 -8.800762 0.388182     1.378857
59300.725239 -8.768980 0.388753     1.374436
59300.757021 -8.737199 0.389325     1.370003
59300.788803 -8.705417 0.389897     1.365556
59300.820585 -8.673635 0.390469     1.361097
59300.852367 -8.641853 0.391040     1.356625
59300.884149 -8.610071 0.391612     1.352140
59300.915931 -8.578289 0.392184     1.347642
59300.947713 -8.546507 0.392756     1.343132
59300.979495 -8.514725 0.393328     1.338609
59301.011276 -8.482943 0.393899     1.334073
59301.043058 -8.451161 0.394471     1.329525
59301.074840 -8.419379 0.395043     1.324964
59301.106622 -8.387597 0.395615     1.320391
59301.138404 -8.355815 0.396187     1.315805
59301.170186 -8.324033 0.396758     1.311206
59301.201968 -8.292251 0.397330     1.306594
59301.233750 -8.260469 0.397902     1.301971
59301.265532 -8.228687 0.398474     1.297334
59301.297314 -8.196905 0.399046     1.292685
59301.329096 -8.165123 0.399617     1.288024
59301.360878 -8.133341 0.400189     1.283350
59301.392660 -8.101559 0.400761     1.278663
59301.424442 -8.069777 0.401333     1.273964
59301.456224 -8.037995 0.401905     1.269253
59301.488006 -8.006213 0.402476     1.264529
59301.519788 -7.974431 0.403048     1.259793
59301.551570 -7.942649 0.403620     1.255044
59301.583352 -7.910867 0.404192     1.250284
59301.615134 -7.879085 0.404764     1.245510
59301.646916 -7.847303 0.405335     1.240725
59301.678698 -7.815521 0.405907     1.235927
59301.710480 -7.783739 0.406479     1.231116
59301.742262 -7.751957 0.407051     1.226294
59301.774044 -7.720175 0.407622     1.221459
59301.805826 -7.688393 0.408194     1.216612
59301.837608 -7.656611 0.408766     1.211752
59301.869390 -7.624829 0.409338     1.206881
59301.901172 -7.593047 0.409910     1.201997
59301.932954 -7.561265 0.410481     1.197101
59301.964736 -7.529483 0.411053     1.192193
59301.996518 -7.497701 0.411625     1.187273
59302.028300 -7.465919 0.412197     1.182340
59302.060082 -7.434137 0.412769     1.177396
59302.091864 -7.402355 0.413340     1.172439
59302.123646 -7.370573 0.413912     1.167470
59302.155428 -7.338791 0.414484     1.162490
59302.187210 -7.307009 0.415056     1.157497
59302.218992 -7.275227 0.415628     1.152492
59302.250774 -7.243445 0.416199     1.147475
59302.282556 -7.211663 0.416771     1.142446
59302.314338 -7.179881 0.417343     1.137405
59302.346120 -7.148099 0.417915     1.132352
59302.377902 -7.116317 0.418487     1.127288
59302.409684 -7.084535 0.419058     1.122211
59302.441466 -7.052753 0.419630     1.117122
59302.473248 -7.020971 0.420202     1.112022
59302.505030 -6.989189 0.420774     1.106909
59302.536812 -6.957407 0.421346     1.101785
59302.568594 -6.925625 0.421917     1.096649
59302.600376 -6.893843 0.422489     1.091501
59302.632158 -6.862061 0.423061     1.086341
59302.663940 -6.830279 0.423633     1.081170
59302.695722 -6.798497 0.424204     1.075986
59302.727504 -6.766715 0.424776     1.070791
59302.759286 -6.734933 0.425348     1.065584
59302.791068 -6.703151 0.425920     1.060366
59302.822850 -6.671369 0.426492     1.055136
59302.854632 -6.639587 0.427063     1.049894
59302.886414 -6.607805 0.427635     1.044640
59302.918196 -6.576023 0.428207     1.039375
59302.949978 -6.544241 0.428779     1.034098
59302.981760 -6.512459 0.429351     1.028809
59303.013542 -6.480677 0.429922     1.023509
59303.045324 -6.448895 0.430494     1.018198
59303.077106 -6.417113 0.431066     1.012874
59303.108888 -6.385331 0.431638     1.007539
59303.140670 -6.353549 0.432210     1.002193
59303.172452 -6.321767 0.432781     0.996835
59303.204234 -6.289985 0.433353     0.991466
59303.236016 -6.258203 0.433925     0.986085
59303.267798 -6.226421 0.434497     0.980693
59303.299580 -6.194639 0.435069     0.975289
59303.331362 -6.162857 0.435640     0.969874
59303.363144 -6.131075 0.436212     0.964448
59303.394926 -6.099293 0.436784     0.959010
59303.426708 -6.067511 0.437356     0.953561
59303.458490 -6.035730 0.437928     0.948100
59303.490272 -6.003948 0.438499     0.942628
59303.522054 -5.972166 0.439071     0.937145
59303.553836 -5.940384 0.439643     0.931650
59303.585618 -5.908602 0.440215     0.926145
59303.617400 -5.876820 0.440786     0.920627
59303.649182 -5.845038 0.441358     0.915099
59303.680964 -5.813256 0.441930     0.909560
59303.712745 -5.781474 0.442502     0.904009
59303.744527 -5.749692 0.443074     0.898447
59303.776309 -5.717910 0.443645     0.892874
59303.808091 -5.686128 0.444217     0.887290
59303.839873 -5.654346 0.444789     0.881695
59303.871655 -5.622564 0.445361     0.876088
59303.903437 -5.590782 0.445933     0.870471
59303.935219 -5.559000 0.446504     0.864843
59303.967001 -5.527218 0.447076     0.859203
59303.998783 -5.495436 0.447648     0.853552
59304.030565 -5.463654 0.448220     0.847891
59304.062347 -5.431872 0.448792     0.842218
59304.094129 -5.400090 0.449363     0.836535
59304.125911 -5.368308 0.449935     0.830840
59304.157693 -5.336526 0.450507     0.825135
59304.189475 -5.304744 0.451079     0.819419
59304.221257 -5.272962 0.451651     0.813692
59304.253039 -5.241180 0.452222     0.807954
59304.284821 -5.209398 0.452794     0.802205
59304.316603 -5.177616 0.453366     0.796445
59304.348385 -5.145834 0.453938     0.790674
59304.380167 -5.114052 0.454510     0.784893
59304.411949 -5.082270 0.455081     0.779101
59304.443731 -5.050488 0.455653     0.773298
59304.475513 -5.018706 0.456225     0.767485
59304.507295 -4.986924 0.456797     0.761661
59304.539077 -4.955142 0.457368     0.755826
59304.570859 -4.923360 0.457940     0.749980
59304.602641 -4.891578 0.458512     0.744124
59304.634423 -4.859796 0.459084     0.738257
59304.666205 -4.828014 0.459656     0.732380
59304.697987 -4.796232 0.460227     0.726492
59304.729769 -4.764450 0.460799     0.720593
59304.761551 -4.732668 0.461371     0.714684
59304.793333 -4.700886 0.461943     0.708765
59304.825115 -4.669104 0.462515     0.702834
59304.856897 -4.637322 0.463086     0.696894
59304.888679 -4.605540 0.463658     0.690943
59304.920461 -4.573758 0.464230     0.684981
59304.952243 -4.541976 0.464802     0.679010
59304.984025 -4.510194 0.465374     0.673027
59305.015807 -4.478412 0.465945     0.667035
59305.047589 -4.446630 0.466517     0.661032
59305.079371 -4.414848 0.467089     0.655019
59305.111153 -4.383066 0.467661     0.648995
59305.142935 -4.351284 0.468233     0.642961
59305.174717 -4.319502 0.468804     0.636917
59305.206499 -4.287720 0.469376     0.630863
59305.238281 -4.255938 0.469948     0.624798
59305.270063 -4.224156 0.470520     0.618724
59305.301845 -4.192374 0.471092     0.612639
59305.333627 -4.160592 0.471663     0.606544
59305.365409 -4.128810 0.472235     0.600439
59305.397191 -4.097028 0.472807     0.594324
59305.428973 -4.065246 0.473379     0.588198
59305.460755 -4.033464 0.473950     0.582063
59305.492537 -4.001682 0.474522     0.575918
59305.524319 -3.969900 0.475094     0.569762
59305.556101 -3.938118 0.475666     0.563597
59305.587883 -3.906336 0.476238     0.557422
59305.619665 -3.874554 0.476809     0.551237
59305.651447 -3.842772 0.477381     0.545042
59305.683229 -3.810990 0.477953     0.538837
59305.715011 -3.779208 0.478525     0.532622
59305.746793 -3.747426 0.479097     0.526397
59305.778575 -3.715644 0.479668     0.520163
59305.810357 -3.683862 0.480240     0.513919
59305.842139 -3.652080 0.480812     0.507665
59305.873921 -3.620298 0.481384     0.501401
59305.905703 -3.588516 0.481956     0.495128
59305.937485 -3.556734 0.482527     0.488845
59305.969267 -3.524952 0.483099     0.482552
59306.001049 -3.493170 0.483671     0.476250
59306.032831 -3.461388 0.484243     0.469938
59306.064613 -3.429606 0.484815     0.463616
59306.096395 -3.397824 0.485386     0.457285
59306.128177 -3.366042 0.485958     0.450945
59306.159959 -3.334261 0.486530     0.444594
59306.191741 -3.302479 0.487102     0.438235
59306.223523 -3.270697 0.487674     0.431866
59306.255305 -3.238915 0.488245     0.425487
59306.287087 -3.207133 0.488817     0.419100
59306.318869 -3.175351 0.489389     0.412702
59306.350651 -3.143569 0.489961     0.406296
59306.382432 -3.111787 0.490532     0.399880
59306.414214 -3.080005 0.491104     0.393455
59306.445996 -3.048223 0.491676     0.387021
59306.477778 -3.016441 0.492248     0.380577
59306.509560 -2.984659 0.492820     0.374124
59306.541342 -2.952877 0.493391     0.367662
