# time model 
59332.825047 -19.853025 
59332.856829 -19.096729 
59332.888611 -18.351405 
59332.920393 -17.617561 
59332.952175 -16.895687 
59332.983957 -16.186248 
59333.015739 -15.489689 
59333.047521 -14.806430 
59333.079303 -14.136872 
59333.111085 -13.481390 
59333.142867 -12.840337 
59333.174649 -12.214043 
59333.206431 -11.602812 
59333.238213 -11.006929 
59333.269995 -10.426649 
59333.301777 -9.862210 
59333.333559 -9.313821 
59333.365340 -8.781669 
59333.397122 -8.265918 
59333.428904 -7.766707 
59333.460686 -7.284153 
59333.492468 -6.818348 
59333.524250 -6.369362 
59333.556032 -5.937240 
59333.587814 -5.522007 
59333.619596 -5.123664 
59333.651378 -4.742190 
59333.683160 -4.377542 
59333.714942 -4.029654 
59333.746724 -3.698443 
59333.778506 -3.383800 
59333.810288 -3.085600 
59333.842070 -2.803696 
59333.873852 -2.537921 
59333.905634 -2.288092 
59333.937416 -2.054005 
59333.969198 -1.835438 
59334.000980 -1.632154 
59334.032762 -1.443898 
59334.064544 -1.270399 
59334.096326 -1.111370 
59334.128108 -0.966511 
59334.159890 -0.835507 
59334.191672 -0.718027 
59334.223454 -0.613732 
59334.255236 -0.522267 
59334.287018 -0.443268 
59334.318800 -0.376359 
59334.350582 -0.321154 
59334.382364 -0.277258 
59334.414146 -0.244269 
59334.445928 -0.221774 
59334.477710 -0.209356 
59334.509492 -0.206591 
59334.541274 -0.213048 
59334.573056 -0.228293 
59334.604838 -0.251886 
59334.636620 -0.283387 
59334.668402 -0.322349 
59334.700184 -0.368327 
59334.731966 -0.420873 
59334.763748 -0.479538 
59334.795530 -0.543876 
59334.827312 -0.613439 
59334.859094 -0.687783 
59334.890876 -0.766465 
59334.922658 -0.849046 
59334.954440 -0.935089 
59334.986222 -1.024164 
59335.018004 -1.115845 
59335.049786 -1.209710 
59335.081568 -1.305346 
59335.113350 -1.402345 
59335.145132 -1.500307 
59335.176914 -1.598840 
59335.208696 -1.697560 
59335.240478 -1.796093 
59335.272260 -1.894074 
59335.304042 -1.991148 
59335.335824 -2.086969 
59335.367606 -2.181205 
59335.399388 -2.273533 
59335.431170 -2.363641 
59335.462952 -2.451232 
59335.494734 -2.536018 
59335.526516 -2.617726 
59335.558298 -2.696094 
59335.590080 -2.770876 
59335.621862 -2.841836 
59335.653644 -2.908754 
59335.685426 -2.971424 
59335.717208 -3.029652 
59335.748990 -3.083261 
59335.780772 -3.132085 
59335.812554 -3.175975 
59335.844336 -3.214795 
59335.876118 -3.248425 
59335.907900 -3.276757 
59335.939682 -3.299699 
59335.971464 -3.317174 
59336.003246 -3.329118 
59336.035028 -3.335483 
59336.066809 -3.336232 
59336.098591 -3.331346 
59336.130373 -3.320818 
59336.162155 -3.304653 
59336.193937 -3.282873 
59336.225719 -3.255511 
59336.257501 -3.222613 
59336.289283 -3.184239 
59336.321065 -3.140461 
59336.352847 -3.091364 
59336.384629 -3.037042 
59336.416411 -2.977605 
59336.448193 -2.913170 
59336.479975 -2.843868 
59336.511757 -2.769838 
59336.543539 -2.691232 
59336.575321 -2.608210 
59336.607103 -2.520940 
59336.638885 -2.429600 
59336.670667 -2.334379 
59336.702449 -2.235468 
59336.734231 -2.133072 
59336.766013 -2.027398 
59336.797795 -1.918661 
59336.829577 -1.807084 
59336.861359 -1.692893 
59336.893141 -1.576320 
59336.924923 -1.457602 
59336.956705 -1.336978 
59336.988487 -1.214693 
59337.020269 -1.090993 
59337.052051 -0.966128 
59337.083833 -0.840348 
59337.115615 -0.713908 
59337.147397 -0.587059 
59337.179179 -0.460056 
59337.210961 -0.333153 
59337.242743 -0.206603 
59337.274525 -0.080658 
59337.306307 0.044431 
59337.338089 0.168417 
59337.369871 0.291052 
59337.401653 0.412094 
59337.433435 0.531305 
59337.465217 0.648447 
59337.496999 0.763291 
59337.528781 0.875610 
59337.560563 0.985183 
59337.592345 1.091794 
59337.624127 1.195234 
59337.655909 1.295300 
59337.687691 1.391795 
59337.719473 1.484530 
59337.751255 1.573323 
59337.783037 1.658000 
59337.814819 1.738395 
59337.846601 1.814349 
59337.878383 1.885714 
59337.910165 1.952349 
59337.941947 2.014123 
59337.973729 2.070913 
59338.005511 2.122607 
59338.037293 2.169101 
59338.069075 2.210302 
59338.100857 2.246127 
59338.132639 2.276502 
59338.164421 2.301364 
59338.196203 2.320659 
59338.227985 2.334345 
59338.259767 2.342390 
59338.291549 2.344771 
59338.323331 2.341476 
59338.355113 2.332503 
59338.386895 2.317862 
59338.418677 2.297572 
59338.450459 2.271660 
59338.482241 2.240168 
59338.514023 2.203143 
59338.545805 2.160644 
59338.577587 2.112741 
59338.609369 2.059511 
59338.641151 2.001043 
59338.672933 1.937431 
59338.704715 1.868784 
59338.736497 1.795213 
59338.768278 1.716843 
59338.800060 1.633805 
59338.831842 1.546237 
59338.863624 1.454287 
59338.895406 1.358108 
59338.927188 1.257861 
59338.958970 1.153715 
59338.990752 1.045845 
59339.022534 0.934430 
59339.054316 0.819657 
59339.086098 0.701717 
59339.117880 0.580808 
59339.149662 0.457131 
59339.181444 0.330891 
59339.213226 0.202299 
59339.245008 0.071567 
59339.276790 -0.061089 
59339.308572 -0.195448 
59339.340354 -0.331291 
59339.372136 -0.468394 
59339.403918 -0.606532 
59339.435700 -0.745480 
59339.467482 -0.885010 
59339.499264 -1.024897 
59339.531046 -1.164913 
59339.562828 -1.304832 
59339.594610 -1.444430 
59339.626392 -1.583482 
59339.658174 -1.721766 
59339.689956 -1.859063 
59339.721738 -1.995154 
59339.753520 -2.129826 
59339.785302 -2.262867 
59339.817084 -2.394069 
59339.848866 -2.523229 
59339.880648 -2.650147 
59339.912430 -2.774629 
59339.944212 -2.896486 
