# time Tc_folded Tref_folded model model_err 
59290.205401 0.000000 0.000000     3.580355     0.958219 
59290.237182 0.000000 0.000000     3.567437     0.957535 
59290.268964 0.000000 0.000000     3.552528     0.956808 
59290.300746 0.000000 0.000000     3.535653     0.956036 
59290.332528 0.000000 0.000000     3.516839     0.955219 
59290.364310 0.000000 0.000000     3.496113     0.954356 
59290.396092 0.000000 0.000000     3.473506     0.953448 
59290.427874 0.000000 0.000000     3.449050     0.952494 
59290.459656 0.000000 0.000000     3.422779     0.951493 
59290.491438 0.000000 0.000000     3.394729     0.950446 
59290.523220 0.000000 0.000000     3.364938     0.949353 
59290.555002 0.000000 0.000000     3.333444     0.948213 
59290.586784 0.000000 0.000000     3.300289     0.947027 
59290.618566 0.000000 0.000000     3.265515     0.945795 
59290.650348 0.000000 0.000000     3.229166     0.944518 
59290.682130 0.000000 0.000000     3.191287     0.943195 
59290.713912 0.000000 0.000000     3.151925     0.941827 
59290.745694 0.000000 0.000000     3.111129     0.940415 
59290.777476 0.000000 0.000000     3.068948     0.938959 
59290.809258 0.000000 0.000000     3.025432     0.937461 
59290.841040 0.000000 0.000000     2.980634     0.935920 
59290.872822 0.000000 0.000000     2.934607     0.934339 
59290.904604 0.000000 0.000000     2.887404     0.932717 
59290.936386 0.000000 0.000000     2.839080     0.931057 
59290.968168 0.000000 0.000000     2.789692     0.929359 
59290.999950 0.000000 0.000000     2.739296     0.927625 
59291.031732 0.000000 0.000000     2.687949     0.925855 
59291.063514 0.000000 0.000000     2.635709     0.924052 
59291.095296 0.000000 0.000000     2.582635     0.922218 
59291.127078 0.000000 0.000000     2.528787     0.920352 
59291.158860 0.000000 0.000000     2.474222     0.918459 
59291.190642 0.000000 0.000000     2.419003     0.916538 
59291.222424 0.000000 0.000000     2.363188     0.914593 
59291.254206 0.000000 0.000000     2.306838     0.912625 
59291.285988 0.000000 0.000000     2.250014     0.910636 
59291.317770 0.000000 0.000000     2.192777     0.908628 
59291.349552 0.000000 0.000000     2.135186     0.906603 
59291.381334 0.000000 0.000000     2.077303     0.904564 
59291.413116 0.000000 0.000000     2.019188     0.902513 
59291.444898 0.000000 0.000000     1.960901     0.900452 
59291.476680 0.000000 0.000000     1.902501     0.898384 
59291.508462 0.000000 0.000000     1.844048     0.896311 
59291.540244 0.000000 0.000000     1.785602     0.894235 
59291.572026 0.000000 0.000000     1.727219     0.892159 
59291.603808 0.000000 0.000000     1.668959     0.890085 
59291.635590 0.000000 0.000000     1.610878     0.888016 
59291.667372 0.000000 0.000000     1.553033     0.885955 
59291.699154 0.000000 0.000000     1.495479     0.883904 
59291.730936 0.000000 0.000000     1.438271     0.881865 
59291.762718 0.000000 0.000000     1.381462     0.879840 
59291.794500 0.000000 0.000000     1.325105     0.877834 
59291.826282 0.000000 0.000000     1.269252     0.875847 
59291.858064 0.000000 0.000000     1.213954     0.873882 
59291.889846 0.000000 0.000000     1.159259     0.871942 
59291.921628 0.000000 0.000000     1.105216     0.870028 
59291.953410 0.000000 0.000000     1.051871     0.868144 
59291.985192 0.000000 0.000000     0.999270     0.866291 
59292.016974 0.000000 0.000000     0.947457     0.864471 
59292.048756 0.000000 0.000000     0.896474     0.862686 
59292.080538 0.000000 0.000000     0.846363     0.860939 
59292.112320 0.000000 0.000000     0.797163     0.859231 
59292.144102 0.000000 0.000000     0.748911     0.857563 
59292.175884 0.000000 0.000000     0.701645     0.855938 
59292.207666 0.000000 0.000000     0.655399     0.854356 
59292.239448 0.000000 0.000000     0.610205     0.852819 
59292.271230 0.000000 0.000000     0.566095     0.851329 
59292.303012 0.000000 0.000000     0.523098     0.849885 
59292.334794 0.000000 0.000000     0.481243     0.848490 
59292.366576 0.000000 0.000000     0.440554     0.847144 
59292.398358 0.000000 0.000000     0.401056     0.845848 
59292.430140 0.000000 0.000000     0.362771     0.844601 
59292.461922 0.000000 0.000000     0.325719     0.843405 
59292.493704 0.000000 0.000000     0.289919     0.842260 
59292.525486 0.000000 0.000000     0.255386     0.841165 
59292.557268 0.000000 0.000000     0.222137     0.840121 
59292.589050 0.000000 0.000000     0.190182     0.839127 
59292.620832 0.000000 0.000000     0.159534     0.838184 
59292.652614 0.000000 0.000000     0.130201     0.837289 
59292.684396 0.000000 0.000000     0.102190     0.836444 
59292.716178 0.000000 0.000000     0.075505     0.835646 
59292.747960 0.000000 0.000000     0.050150     0.834896 
59292.779742 0.000000 0.000000     0.026127     0.834193 
59292.811524 0.000000 0.000000     0.003434     0.833534 
59292.843306 0.000000 0.000000    -0.017931     0.832919 
59292.875088 0.000000 0.000000    -0.037973     0.832347 
59292.906869 0.000000 0.000000    -0.056697     0.831817 
59292.938651 0.000000 0.000000    -0.074112     0.831327 
59292.970433 0.000000 0.000000    -0.090227     0.830875 
59293.002215 0.000000 0.000000    -0.105054     0.830460 
59293.033997 0.000000 0.000000    -0.118607     0.830080 
59293.065779 0.000000 0.000000    -0.130900     0.829734 
59293.097561 0.000000 0.000000    -0.141949     0.829421 
59293.129343 0.000000 0.000000    -0.151774     0.829137 
59293.161125 0.000000 0.000000    -0.160394     0.828883 
59293.192907 0.000000 0.000000    -0.167831     0.828655 
59293.224689 0.000000 0.000000    -0.174106     0.828453 
59293.256471 0.000000 0.000000    -0.179245     0.828275 
59293.288253 0.000000 0.000000    -0.183273     0.828118 
59293.320035 0.000000 0.000000    -0.186218     0.827983 
59293.351817 0.000000 0.000000    -0.188108     0.827865 
59293.383599 0.000000 0.000000    -0.188971     0.827765 
59293.415381 0.000000 0.000000    -0.188841     0.827681 
59293.447163 0.000000 0.000000    -0.187747     0.827611 
59293.478945 0.000000 0.000000    -0.185724     0.827553 
59293.510727 0.000000 0.000000    -0.182805     0.827507 
59293.542509 0.000000 0.000000    -0.179026     0.827471 
59293.574291 0.000000 0.000000    -0.174423     0.827443 
59293.606073 0.000000 0.000000    -0.169032     0.827423 
59293.637855 0.000000 0.000000    -0.162891     0.827409 
59293.669637 0.000000 0.000000    -0.156039     0.827401 
59293.701419 0.000000 0.000000    -0.148515     0.827397 
59293.733201 0.000000 0.000000    -0.140358     0.827396 
59293.764983 0.000000 0.000000    -0.131608     0.827397 
59293.796765 0.000000 0.000000    -0.122307     0.827400 
59293.828547 0.000000 0.000000    -0.112495     0.827404 
59293.860329 0.000000 0.000000    -0.102214     0.827408 
59293.892111 0.000000 0.000000    -0.091505     0.827412 
59293.923893 0.000000 0.000000    -0.080411     0.827415 
59293.955675 0.000000 0.000000    -0.068973     0.827417 
59293.987457 0.000000 0.000000    -0.057233     0.827416 
59294.019239 0.000000 0.000000    -0.045235     0.827414 
59294.051021 0.000000 0.000000    -0.033019     0.827409 
59294.082803 0.000000 0.000000    -0.020628     0.827402 
59294.114585 0.000000 0.000000    -0.008103     0.827392 
59294.146367 0.000000 0.000000     0.004513     0.827378 
59294.178149 0.000000 0.000000     0.017180     0.827362 
59294.209931 0.000000 0.000000     0.029857     0.827343 
59294.241713 0.000000 0.000000     0.042503     0.827321 
59294.273495 0.000000 0.000000     0.055079     0.827296 
59294.305277 0.000000 0.000000     0.067545     0.827269 
59294.337059 0.000000 0.000000     0.079862     0.827238 
59294.368841 0.000000 0.000000     0.091993     0.827206 
59294.400623 0.000000 0.000000     0.103899     0.827170 
59294.432405 0.000000 0.000000     0.115545     0.827133 
59294.464187 0.000000 0.000000     0.126895     0.827094 
59294.495969 0.000000 0.000000     0.137913     0.827054 
59294.527751 0.000000 0.000000     0.148566     0.827012 
59294.559533 0.000000 0.000000     0.158821     0.826969 
59294.591315 0.000000 0.000000     0.168647     0.826925 
59294.623097 0.000000 0.000000     0.178011     0.826881 
59294.654879 0.000000 0.000000     0.186885     0.826837 
59294.686661 0.000000 0.000000     0.195240     0.826792 
59294.718443 0.000000 0.000000     0.203049     0.826748 
59294.750225 0.000000 0.000000     0.210286     0.826705 
59294.782007 0.000000 0.000000     0.216925     0.826663 
59294.813789 0.000000 0.000000     0.222943     0.826622 
59294.845571 0.000000 0.000000     0.228319     0.826582 
59294.877353 0.000000 0.000000     0.233031     0.826545 
59294.909135 0.000000 0.000000     0.237059     0.826508 
59294.940917 0.000000 0.000000     0.240387     0.826475 
59294.972699 0.000000 0.000000     0.242996     0.826443 
