# time Tc_folded Tref_folded model model_err 
59325.801227 0.000000 0.000000    -0.174916     0.950366 
59325.833009 0.000000 0.000000    -0.234181     0.950825 
59325.864791 0.000000 0.000000    -0.295591     0.951286 
59325.896573 0.000000 0.000000    -0.359087     0.951751 
59325.928355 0.000000 0.000000    -0.424607     0.952216 
59325.960137 0.000000 0.000000    -0.492087     0.952682 
59325.991919 0.000000 0.000000    -0.561456     0.953148 
59326.023701 0.000000 0.000000    -0.632642     0.953613 
59326.055483 0.000000 0.000000    -0.705566     0.954075 
59326.087265 0.000000 0.000000    -0.780149     0.954535 
59326.119047 0.000000 0.000000    -0.856305     0.954990 
59326.150829 0.000000 0.000000    -0.933948     0.955441 
59326.182611 0.000000 0.000000    -1.012984     0.955887 
59326.214393 0.000000 0.000000    -1.093321     0.956326 
59326.246175 0.000000 0.000000    -1.174860     0.956758 
59326.277957 0.000000 0.000000    -1.257499     0.957182 
59326.309739 0.000000 0.000000    -1.341136     0.957598 
59326.341521 0.000000 0.000000    -1.425663     0.958004 
59326.373303 0.000000 0.000000    -1.510972     0.958400 
59326.405085 0.000000 0.000000    -1.596949     0.958785 
59326.436867 0.000000 0.000000    -1.683480     0.959159 
59326.468649 0.000000 0.000000    -1.770450     0.959520 
59326.500431 0.000000 0.000000    -1.857738     0.959869 
59326.532213 0.000000 0.000000    -1.945225     0.960204 
59326.563995 0.000000 0.000000    -2.032787     0.960526 
59326.595777 0.000000 0.000000    -2.120300     0.960833 
59326.627559 0.000000 0.000000    -2.207638     0.961125 
59326.659341 0.000000 0.000000    -2.294675     0.961402 
59326.691123 0.000000 0.000000    -2.381281     0.961662 
59326.722905 0.000000 0.000000    -2.467327     0.961907 
59326.754687 0.000000 0.000000    -2.552683     0.962134 
59326.786469 0.000000 0.000000    -2.637219     0.962345 
59326.818251 0.000000 0.000000    -2.720802     0.962538 
59326.850033 0.000000 0.000000    -2.803301     0.962713 
59326.881815 0.000000 0.000000    -2.884585     0.962871 
59326.913597 0.000000 0.000000    -2.964522     0.963010 
59326.945379 0.000000 0.000000    -3.042979     0.963130 
59326.977161 0.000000 0.000000    -3.119826     0.963232 
59327.008943 0.000000 0.000000    -3.194933     0.963314 
59327.040725 0.000000 0.000000    -3.268170     0.963378 
59327.072507 0.000000 0.000000    -3.339408     0.963422 
59327.104289 0.000000 0.000000    -3.408519     0.963446 
59327.136071 0.000000 0.000000    -3.475377     0.963452 
59327.167853 0.000000 0.000000    -3.539858     0.963437 
59327.199635 0.000000 0.000000    -3.601838     0.963403 
59327.231417 0.000000 0.000000    -3.661197     0.963349 
59327.263199 0.000000 0.000000    -3.717814     0.963275 
59327.294981 0.000000 0.000000    -3.771573     0.963182 
59327.326763 0.000000 0.000000    -3.822360     0.963069 
59327.358545 0.000000 0.000000    -3.870062     0.962936 
59327.390327 0.000000 0.000000    -3.914569     0.962784 
59327.422109 0.000000 0.000000    -3.955777     0.962612 
59327.453891 0.000000 0.000000    -3.993580     0.962421 
59327.485673 0.000000 0.000000    -4.027880     0.962210 
59327.517455 0.000000 0.000000    -4.058578     0.961981 
59327.549237 0.000000 0.000000    -4.085582     0.961732 
59327.581019 0.000000 0.000000    -4.108802     0.961465 
59327.612801 0.000000 0.000000    -4.128152     0.961179 
59327.644583 0.000000 0.000000    -4.143550     0.960875 
59327.676365 0.000000 0.000000    -4.154917     0.960553 
59327.708147 0.000000 0.000000    -4.162180     0.960213 
59327.739929 0.000000 0.000000    -4.165270     0.959855 
59327.771711 0.000000 0.000000    -4.164120     0.959481 
59327.803493 0.000000 0.000000    -4.158671     0.959090 
59327.835275 0.000000 0.000000    -4.148867     0.958683 
59327.867057 0.000000 0.000000    -4.134655     0.958260 
59327.898839 0.000000 0.000000    -4.115990     0.957822 
59327.930621 0.000000 0.000000    -4.092829     0.957369 
59327.962402 0.000000 0.000000    -4.065136     0.956902 
59327.994184 0.000000 0.000000    -4.032880     0.956422 
59328.025966 0.000000 0.000000    -3.996033     0.955928 
59328.057748 0.000000 0.000000    -3.954574     0.955422 
59328.089530 0.000000 0.000000    -3.908488     0.954905 
59328.121312 0.000000 0.000000    -3.857762     0.954377 
59328.153094 0.000000 0.000000    -3.802392     0.953840 
59328.184876 0.000000 0.000000    -3.742378     0.953293 
59328.216658 0.000000 0.000000    -3.677723     0.952738 
59328.248440 0.000000 0.000000    -3.608439     0.952176 
59328.280222 0.000000 0.000000    -3.534541     0.951608 
59328.312004 0.000000 0.000000    -3.456051     0.951035 
59328.343786 0.000000 0.000000    -3.372995     0.950459 
59328.375568 0.000000 0.000000    -3.285405     0.949879 
59328.407350 0.000000 0.000000    -3.193318     0.949298 
59328.439132 0.000000 0.000000    -3.096778     0.948717 
59328.470914 0.000000 0.000000    -2.995831     0.948137 
59328.502696 0.000000 0.000000    -2.890532     0.947559 
59328.534478 0.000000 0.000000    -2.780938     0.946986 
59328.566260 0.000000 0.000000    -2.667114     0.946418 
59328.598042 0.000000 0.000000    -2.549127     0.945856 
59328.629824 0.000000 0.000000    -2.427052     0.945304 
59328.661606 0.000000 0.000000    -2.300968     0.944761 
59328.693388 0.000000 0.000000    -2.170958     0.944230 
59328.725170 0.000000 0.000000    -2.037110     0.943712 
59328.756952 0.000000 0.000000    -1.899518     0.943209 
59328.788734 0.000000 0.000000    -1.758279     0.942723 
59328.820516 0.000000 0.000000    -1.613496     0.942255 
59328.852298 0.000000 0.000000    -1.465276     0.941808 
59328.884080 0.000000 0.000000    -1.313728     0.941382 
59328.915862 0.000000 0.000000    -1.158969     0.940980 
