# time model 
59297.578822 1.373920 
59297.610604 1.375304 
59297.642386 1.376682 
59297.674168 1.378056 
59297.705950 1.379425 
59297.737732 1.380789 
59297.769514 1.382148 
59297.801296 1.383503 
59297.833078 1.384853 
59297.864860 1.386197 
59297.896642 1.387537 
59297.928424 1.388872 
59297.960206 1.390202 
59297.991988 1.391528 
59298.023770 1.392848 
59298.055552 1.394163 
59298.087334 1.395474 
59298.119116 1.396780 
59298.150898 1.398080 
59298.182680 1.399376 
59298.214462 1.400667 
59298.246244 1.401953 
59298.278026 1.403233 
59298.309807 1.404509 
59298.341589 1.405780 
59298.373371 1.407046 
59298.405153 1.408307 
59298.436935 1.409563 
59298.468717 1.410814 
59298.500499 1.412060 
59298.532281 1.413300 
59298.564063 1.414536 
59298.595845 1.415767 
59298.627627 1.416992 
59298.659409 1.418213 
59298.691191 1.419428 
59298.722973 1.420639 
59298.754755 1.421844 
59298.786537 1.423044 
59298.818319 1.424239 
59298.850101 1.425429 
59298.881883 1.426614 
59298.913665 1.427793 
59298.945447 1.428968 
59298.977229 1.430137 
59299.009011 1.431301 
59299.040793 1.432460 
59299.072575 1.433614 
59299.104357 1.434763 
59299.136139 1.435906 
59299.167921 1.437044 
59299.199703 1.438177 
59299.231485 1.439305 
59299.263267 1.440427 
59299.295049 1.441545 
59299.326831 1.442656 
59299.358613 1.443763 
59299.390395 1.444865 
59299.422177 1.445961 
59299.453959 1.447052 
59299.485741 1.448137 
59299.517523 1.449217 
59299.549305 1.450292 
59299.581087 1.451362 
59299.612869 1.452426 
59299.644651 1.453485 
59299.676433 1.454538 
59299.708215 1.455587 
59299.739997 1.456629 
59299.771779 1.457667 
59299.803561 1.458699 
59299.835343 1.459726 
59299.867125 1.460747 
59299.898907 1.461763 
59299.930689 1.462773 
59299.962471 1.463778 
59299.994253 1.464777 
59300.026035 1.465772 
59300.057817 1.466760 
59300.089599 1.467743 
59300.121381 1.468721 
59300.153163 1.469693 
59300.184945 1.470660 
59300.216727 1.471621 
59300.248509 1.472577 
59300.280291 1.473527 
59300.312073 1.474472 
59300.343855 1.475411 
59300.375637 1.476344 
59300.407419 1.477272 
59300.439201 1.478195 
59300.470983 1.479112 
59300.502765 1.480023 
59300.534547 1.480929 
59300.566329 1.481829 
59300.598111 1.482723 
59300.629893 1.483612 
59300.661675 1.484496 
59300.693457 1.485373 
59300.725239 1.486245 
59300.757021 1.487112 
59300.788803 1.487972 
59300.820585 1.488828 
59300.852367 1.489677 
59300.884149 1.490521 
59300.915931 1.491359 
59300.947713 1.492191 
59300.979495 1.493018 
59301.011276 1.493839 
59301.043058 1.494654 
59301.074840 1.495463 
59301.106622 1.496267 
59301.138404 1.497065 
59301.170186 1.497857 
59301.201968 1.498644 
59301.233750 1.499424 
59301.265532 1.500199 
59301.297314 1.500968 
59301.329096 1.501732 
59301.360878 1.502489 
59301.392660 1.503241 
59301.424442 1.503987 
59301.456224 1.504727 
59301.488006 1.505461 
59301.519788 1.506189 
59301.551570 1.506912 
59301.583352 1.507628 
59301.615134 1.508339 
59301.646916 1.509044 
59301.678698 1.509743 
59301.710480 1.510436 
59301.742262 1.511123 
59301.774044 1.511805 
59301.805826 1.512480 
59301.837608 1.513149 
59301.869390 1.513813 
59301.901172 1.514470 
59301.932954 1.515122 
59301.964736 1.515768 
59301.996518 1.516407 
59302.028300 1.517041 
59302.060082 1.517669 
59302.091864 1.518290 
59302.123646 1.518906 
59302.155428 1.519516 
59302.187210 1.520119 
59302.218992 1.520717 
59302.250774 1.521308 
59302.282556 1.521894 
59302.314338 1.522473 
59302.346120 1.523047 
59302.377902 1.523614 
59302.409684 1.524176 
59302.441466 1.524731 
59302.473248 1.525280 
59302.505030 1.525823 
59302.536812 1.526360 
59302.568594 1.526890 
59302.600376 1.527415 
59302.632158 1.527934 
59302.663940 1.528446 
59302.695722 1.528952 
59302.727504 1.529452 
59302.759286 1.529946 
59302.791068 1.530434 
59302.822850 1.530915 
59302.854632 1.531391 
59302.886414 1.531860 
59302.918196 1.532323 
59302.949978 1.532779 
59302.981760 1.533230 
59303.013542 1.533674 
59303.045324 1.534112 
59303.077106 1.534544 
59303.108888 1.534970 
59303.140670 1.535389 
59303.172452 1.535802 
59303.204234 1.536209 
59303.236016 1.536609 
59303.267798 1.537003 
59303.299580 1.537391 
59303.331362 1.537773 
59303.363144 1.538148 
59303.394926 1.538517 
59303.426708 1.538879 
59303.458490 1.539236 
59303.490272 1.539586 
59303.522054 1.539929 
59303.553836 1.540266 
59303.585618 1.540597 
59303.617400 1.540922 
59303.649182 1.541240 
59303.680964 1.541551 
59303.712745 1.541857 
