# time Tc_folded Tref_folded model model_err 
59325.801227 0.000000 0.000000    -1.050305     0.929342 
59325.833009 0.000000 0.000000    -1.103821     0.929769 
59325.864791 0.000000 0.000000    -1.159558     0.930201 
59325.896573 0.000000 0.000000    -1.217468     0.930638 
59325.928355 0.000000 0.000000    -1.277500     0.931079 
59325.960137 0.000000 0.000000    -1.339597     0.931524 
59325.991919 0.000000 0.000000    -1.403701     0.931972 
59326.023701 0.000000 0.000000    -1.469747     0.932422 
59326.055483 0.000000 0.000000    -1.537670     0.932873 
59326.087265 0.000000 0.000000    -1.607397     0.933324 
59326.119047 0.000000 0.000000    -1.678854     0.933776 
59326.150829 0.000000 0.000000    -1.751963     0.934226 
59326.182611 0.000000 0.000000    -1.826642     0.934675 
59326.214393 0.000000 0.000000    -1.902806     0.935122 
59326.246175 0.000000 0.000000    -1.980366     0.935565 
59326.277957 0.000000 0.000000    -2.059230     0.936005 
59326.309739 0.000000 0.000000    -2.139303     0.936440 
59326.341521 0.000000 0.000000    -2.220488     0.936869 
59326.373303 0.000000 0.000000    -2.302682     0.937293 
59326.405085 0.000000 0.000000    -2.385783     0.937710 
59326.436867 0.000000 0.000000    -2.469685     0.938120 
59326.468649 0.000000 0.000000    -2.554278     0.938521 
59326.500431 0.000000 0.000000    -2.639450     0.938914 
59326.532213 0.000000 0.000000    -2.725090     0.939297 
59326.563995 0.000000 0.000000    -2.811080     0.939671 
59326.595777 0.000000 0.000000    -2.897303     0.940033 
59326.627559 0.000000 0.000000    -2.983641     0.940385 
59326.659341 0.000000 0.000000    -3.069971     0.940725 
59326.691123 0.000000 0.000000    -3.156171     0.941052 
59326.722905 0.000000 0.000000    -3.242118     0.941367 
59326.754687 0.000000 0.000000    -3.327686     0.941667 
59326.786469 0.000000 0.000000    -3.412749     0.941954 
59326.818251 0.000000 0.000000    -3.497181     0.942227 
59326.850033 0.000000 0.000000    -3.580854     0.942484 
59326.881815 0.000000 0.000000    -3.663639     0.942726 
59326.913597 0.000000 0.000000    -3.745409     0.942953 
59326.945379 0.000000 0.000000    -3.826035     0.943162 
59326.977161 0.000000 0.000000    -3.905389     0.943355 
59327.008943 0.000000 0.000000    -3.983342     0.943531 
59327.040725 0.000000 0.000000    -4.059766     0.943690 
59327.072507 0.000000 0.000000    -4.134534     0.943830 
59327.104289 0.000000 0.000000    -4.207520     0.943952 
59327.136071 0.000000 0.000000    -4.278598     0.944056 
59327.167853 0.000000 0.000000    -4.347643     0.944140 
59327.199635 0.000000 0.000000    -4.414533     0.944206 
59327.231417 0.000000 0.000000    -4.479145     0.944252 
59327.263199 0.000000 0.000000    -4.541359     0.944278 
59327.294981 0.000000 0.000000    -4.601057     0.944285 
59327.326763 0.000000 0.000000    -4.658122     0.944271 
59327.358545 0.000000 0.000000    -4.712441     0.944237 
59327.390327 0.000000 0.000000    -4.763901     0.944182 
59327.422109 0.000000 0.000000    -4.812392     0.944107 
59327.453891 0.000000 0.000000    -4.857809     0.944011 
59327.485673 0.000000 0.000000    -4.900047     0.943894 
59327.517455 0.000000 0.000000    -4.939004     0.943756 
59327.549237 0.000000 0.000000    -4.974583     0.943598 
59327.581019 0.000000 0.000000    -5.006690     0.943418 
59327.612801 0.000000 0.000000    -5.035232     0.943218 
59327.644583 0.000000 0.000000    -5.060121     0.942996 
59327.676365 0.000000 0.000000    -5.081275     0.942754 
59327.708147 0.000000 0.000000    -5.098612     0.942491 
59327.739929 0.000000 0.000000    -5.112055     0.942208 
59327.771711 0.000000 0.000000    -5.121533     0.941904 
59327.803493 0.000000 0.000000    -5.126978     0.941580 
59327.835275 0.000000 0.000000    -5.128325     0.941236 
59327.867057 0.000000 0.000000    -5.125514     0.940873 
59327.898839 0.000000 0.000000    -5.118492     0.940491 
59327.930621 0.000000 0.000000    -5.107206     0.940090 
59327.962402 0.000000 0.000000    -5.091612     0.939670 
59327.994184 0.000000 0.000000    -5.071668     0.939233 
59328.025966 0.000000 0.000000    -5.047339     0.938779 
59328.057748 0.000000 0.000000    -5.018592     0.938308 
59328.089530 0.000000 0.000000    -4.985402     0.937821 
59328.121312 0.000000 0.000000    -4.947746     0.937319 
59328.153094 0.000000 0.000000    -4.905610     0.936803 
59328.184876 0.000000 0.000000    -4.858981     0.936273 
59328.216658 0.000000 0.000000    -4.807854     0.935730 
59328.248440 0.000000 0.000000    -4.752228     0.935175 
59328.280222 0.000000 0.000000    -4.692107     0.934610 
59328.312004 0.000000 0.000000    -4.627501     0.934034 
59328.343786 0.000000 0.000000    -4.558425     0.933451 
59328.375568 0.000000 0.000000    -4.484899     0.932860 
59328.407350 0.000000 0.000000    -4.406948     0.932263 
59328.439132 0.000000 0.000000    -4.324603     0.931661 
59328.470914 0.000000 0.000000    -4.237900     0.931055 
59328.502696 0.000000 0.000000    -4.146880     0.930448 
59328.534478 0.000000 0.000000    -4.051589     0.929840 
59328.566260 0.000000 0.000000    -3.952079     0.929233 
59328.598042 0.000000 0.000000    -3.848405     0.928629 
59328.629824 0.000000 0.000000    -3.740630     0.928029 
59328.661606 0.000000 0.000000    -3.628819     0.927435 
59328.693388 0.000000 0.000000    -3.513044     0.926849 
59328.725170 0.000000 0.000000    -3.393382     0.926272 
59328.756952 0.000000 0.000000    -3.269912     0.925707 
59328.788734 0.000000 0.000000    -3.142721     0.925155 
59328.820516 0.000000 0.000000    -3.011898     0.924617 
59328.852298 0.000000 0.000000    -2.877539     0.924097 
59328.884080 0.000000 0.000000    -2.739743     0.923595 
59328.915862 0.000000 0.000000    -2.598612     0.923114 
