# time model 
2453219.338004 -0.181404 
2453220.269302 -0.377327 
2453221.200600 -0.556560 
2453222.131898 -0.716620 
2453223.063196 -0.855585 
2453223.994494 -0.971933 
2453224.925791 -1.064404 
2453225.857089 -1.131905 
2453226.788387 -1.173444 
2453227.719685 -1.188085 
2453228.650983 -1.174947 
2453229.582281 -1.133223 
2453230.513578 -1.062244 
2453231.444876 -0.961587 
2453232.376174 -0.831233 
2453233.307472 -0.671794 
2453234.238770 -0.484796 
2453235.170068 -0.273030 
2453236.101366 -0.040919 
2453237.032663 0.205141 
2453237.963961 0.456582 
2453238.895259 0.702741 
2453239.826557 0.931352 
2453240.757855 1.129537 
2453241.689153 1.285221 
2453242.620451 1.388728 
2453243.551748 1.434163 
2453244.483046 1.420175 
2453245.414344 1.349901 
2453246.345642 1.230161 
2453247.276940 1.070185 
2453248.208238 0.880266 
2453249.139536 0.670618 
2453250.070833 0.450589 
2453251.002131 0.228238 
2453251.933429 0.010211 
2453252.864727 -0.198191 
2453253.796025 -0.392843 
2453254.727323 -0.570573 
2453255.658620 -0.728953 
2453256.589918 -0.866099 
2453257.521216 -0.980514 
2453258.452514 -1.070957 
2453259.383812 -1.136345 
2453260.315110 -1.175691 
2453261.246408 -1.188064 
2453262.177705 -1.172588 
2453263.109003 -1.128464 
2453264.040301 -1.055039 
2453264.971599 -0.951915 
2453265.902897 -0.819119 
2453266.834195 -0.657325 
2453267.765493 -0.468150 
2453268.696790 -0.254506 
2453269.628088 -0.020967 
2453270.559386 0.225894 
2453271.490684 0.477329 
2453272.421982 0.722517 
2453273.353280 0.949096 
2453274.284577 1.144198 
2453275.215875 1.295883 
2453276.147173 1.394746 
2453277.078471 1.435246 
2453278.009769 1.416420 
2453278.941067 1.341749 
2453279.872365 1.218303 
2453280.803662 1.055450 
2453281.734960 0.863518 
2453282.666258 0.652671 
2453283.597556 0.432162 
2453284.528854 0.209936 
2453285.460152 -0.007477 
2453286.391450 -0.214883 
2453287.322747 -0.408243 
2453288.254045 -0.584454 
2453289.185343 -0.741140 
2453290.116641 -0.876456 
2453291.047939 -0.988931 
2453291.979237 -1.077338 
2453292.910535 -1.140606 
2453293.841832 -1.177752 
2453294.773130 -1.187852 
2453295.704428 -1.170032 
2453296.635726 -1.123503 
2453297.567024 -1.047629 
2453298.498322 -0.942040 
2453299.429619 -0.806806 
2453300.360917 -0.642667 
2453301.292215 -0.451335 
2453302.223513 -0.235844 
2453303.154811 -0.000923 
2453304.086109 0.246679 
2453305.017407 0.498034 
2453305.948704 0.742165 
2453306.880002 0.966624 
2453307.811300 1.158559 
2453308.742598 1.306182 
2453309.673896 1.400361 
2453310.605194 1.435920 
2453311.536492 1.412280 
2453312.467789 1.333261 
2453313.399087 1.206173 
2453314.330385 1.040516 
2453315.261683 0.846639 
2453316.192981 0.634657 
2453317.124279 0.413724 
2453318.055576 0.191668 
2453318.986874 -0.025097 
2453319.918172 -0.231479 
2453320.849470 -0.423524 
2453321.780768 -0.598200 
2453322.712066 -0.753181 
2453323.643364 -0.886657 
2453324.574661 -0.997182 
2453325.505959 -1.083546 
2453326.437257 -1.144687 
2453327.368555 -1.179628 
2453328.299853 -1.187448 
2453329.231151 -1.167279 
2453330.162449 -1.118341 
2453331.093746 -1.040015 
2453332.025044 -0.931961 
2453332.956342 -0.794294 
2453333.887640 -0.627822 
2453334.818938 -0.434353 
2453335.750236 -0.217048 
2453336.681533 0.019209 
2453337.612831 0.267492 
2453338.544129 0.518690 
2453339.475427 0.761678 
2453340.406725 0.983928 
2453341.338023 1.172614 
2453342.269321 1.316111 
2453343.200618 1.405571 
2453344.131916 1.436186 
2453345.063214 1.407759 
2453345.994512 1.324441 
2453346.925810 1.193779 
2453347.857108 1.025389 
2453348.788406 0.829638 
2453349.719703 0.616583 
2453350.651001 0.395279 
2453351.582299 0.173436 
2453352.513597 -0.042645 
2453353.444895 -0.247975 
2453354.376193 -0.438686 
2453355.307491 -0.611811 
2453356.238788 -0.765073 
2453357.170086 -0.896700 
2453358.101384 -1.005267 
2453359.032682 -1.089581 
2453359.963980 -1.148589 
2453360.895278 -1.181318 
2453361.826575 -1.186852 
2453362.757873 -1.164328 
2453363.689171 -1.112977 
2453364.620469 -1.032197 
2453365.551767 -0.921679 
2453366.483065 -0.781584 
2453367.414363 -0.612791 
2453368.345660 -0.417207 
2453369.276958 -0.198120 
2453370.208256 0.039425 
2453371.139554 0.288325 
2453372.070852 0.539291 
2453373.002150 0.781050 
2453373.933448 1.001001 
2453374.864745 1.186358 
2453375.796043 1.325667 
2453376.727341 1.410374 
2453377.658639 1.436044 
2453378.589937 1.402859 
2453379.521235 1.315296 
2453380.452532 1.181126 
2453381.383830 1.010074 
2453382.315128 0.812518 
2453383.246426 0.598453 
2453384.177724 0.376831 
2453385.109022 0.155246 
2453386.040320 -0.060118 
2453386.971617 -0.264371 
2453387.902915 -0.453727 
2453388.834213 -0.625286 
2453389.765511 -0.776818 
2453390.696809 -0.906585 
2453391.628107 -1.013186 
2453392.559405 -1.095443 
2453393.490702 -1.152310 
2453394.422000 -1.182821 
2453395.353298 -1.186063 
2453396.284596 -1.161180 
2453397.215894 -1.107412 
2453398.147192 -1.024175 
2453399.078489 -0.911193 
2453400.009787 -0.768676 
2453400.941085 -0.597576 
2453401.872383 -0.399899 
2453402.803681 -0.179065 
2453403.734979 0.059720 
2453404.666277 0.309174 
2453405.597574 0.559829 
2453406.528872 0.800272 
2453407.460170 1.017836 
2453408.391468 1.199785 
2453409.322766 1.334847 
2453410.254064 1.414771 
2453411.185362 1.435496 
2453412.116659 1.397584 
2453413.047957 1.305830 
2453413.979255 1.168219 
2453414.910553 0.994577 
2453415.841851 0.795286 
2453416.773149 0.580273 
2453417.704447 0.358385 
2453418.635744 0.137098 
2453419.567042 -0.077514 
2453420.498340 -0.280664 
2453421.429638 -0.468646 
2453422.360936 -0.638623 
2453423.292234 -0.788412 
2453424.223531 -0.916310 
2453425.154829 -1.020938 
2453426.086127 -1.101131 
2453427.017425 -1.155851 
2453427.948723 -1.184138 
2453428.880021 -1.185082 
2453429.811319 -1.157833 
2453430.742616 -1.101643 
2453431.673914 -1.015949 
2453432.605212 -0.900504 
2453433.536510 -0.755572 
2453434.467808 -0.582178 
2453435.399106 -0.382430 
2453436.330404 -0.159885 
2453437.261701 0.080090 
2453438.192999 0.330032 
2453439.124297 0.580298 
2453440.055595 0.819337 
2453440.986893 1.034426 
2453441.918191 1.212888 
2453442.849488 1.343645 
2453443.780786 1.418758 
2453444.712084 1.434543 
2453445.643382 1.391938 
2453446.574680 1.296049 
2453447.505978 1.155065 
2453448.437276 0.978905 
2453449.368573 0.777946 
2453450.299871 0.562045 
2453451.231169 0.339943 
2453452.162467 0.118997 
2453453.093765 -0.094831 
2453454.025063 -0.296852 
2453454.956361 -0.483441 
2453455.887658 -0.651821 
2453456.818956 -0.799857 
